split,id,polarity,final_intensity,raw_intensity,classification_principal_modality,classification_modal_scores_T,classification_modal_scores_A,classification_modal_scores_V,classification_modality_shares_T,classification_modality_shares_A,classification_modality_shares_V,regression_principal_modality,regression_modal_scores_T,regression_modal_scores_A,regression_modal_scores_V,regression_modality_shares_T,regression_modality_shares_A,regression_modality_shares_V,precision_weight_T,precision_weight_A,precision_weight_V,available_T,available_A,available_V
valid,TYJzg5IJN8o$_$0,2,0.7655911445617676,0.7655911445617676,T,2.2835850715637207,0.34737586975097656,0.2455427646636963,0.7938752174377441,0.12076322734355927,0.0853615328669548,T,0.15629535913467407,0.04168665409088135,0.04798998311161995,0.6354193091392517,0.16947723925113678,0.1951034516096115,0.44596606492996216,0.2658044397830963,0.28822946548461914,True,True,True
valid,TYJzg5IJN8o$_$4,2,0.8845994472503662,0.8845994472503662,T,3.8238773345947266,0.3332839906215668,-0.12879012525081635,0.8921887278556824,0.07776197046041489,0.030049368739128113,T,0.2558661103248596,0.0324445478618145,0.000585121801123023,0.8856693506240845,0.11230538040399551,0.002025373512879014,0.40498924255371094,0.2645319998264313,0.3304787874221802,True,True,True
valid,TYJzg5IJN8o$_$7,2,1.7652372121810913,1.7652372121810913,T,6.768245697021484,0.4874812364578247,-0.20260529220104218,0.9074744582176208,0.06536062061786652,0.027164960280060768,T,0.6806421875953674,0.005407620687037706,-0.025807665660977364,0.9561495184898376,0.007596493232995272,0.036253977566957474,0.37941429018974304,0.26890283823013306,0.3516828715801239,True,True,True
valid,Uc_6d-fkZEc$_$3,2,0.42094695568084717,0.42094695568084717,T,3.605109930038452,0.33611801266670227,-0.05587121844291687,0.9019315838813782,0.08409048616886139,0.013977941125631332,T,0.14626166224479675,0.032666705548763275,-0.05267291143536568,0.6315235495567322,0.1410471647977829,0.22742927074432373,0.407749205827713,0.2625438868999481,0.3297068774700165,True,True,True
valid,UlTJmndbGHM$_$1,2,1.8933037519454956,1.8933037519454956,T,8.675869941711426,0.3011334240436554,1.0058763027191162,0.8690748810768127,0.030164986848831177,0.10076013207435608,T,0.6516510248184204,0.005300341174006462,0.07130086421966553,0.8948150277137756,0.007278166711330414,0.09790682792663574,0.47589537501335144,0.39805567264556885,0.1260490119457245,True,True,True
valid,UlTJmndbGHM$_$4,0,-0.7384060025215149,-0.7384060025215149,T,4.752284049987793,0.013426382094621658,0.0,0.9971827268600464,0.002817288739606738,0.0,T,-0.32116934657096863,0.05488252267241478,0.0,0.8540559411048889,0.1459440141916275,0.0,0.641255795955658,0.35874420404434204,0.0,True,True,False
valid,VbV9S4svrTg$_$13,2,0.6085973978042603,0.6085973978042603,T,2.780088424682617,0.05973460525274277,0.25521156191825867,0.8982414603233337,0.01930014044046402,0.08245838433504105,T,0.16508683562278748,0.005630048457533121,0.020010575652122498,0.8655640482902527,0.029518814757466316,0.10491712391376495,0.41462093591690063,0.30822673439979553,0.27715232968330383,True,True,True
valid,VbV9S4svrTg$_$3,2,1.1276799440383911,1.1276799440383911,T,5.341737270355225,0.1041647344827652,0.5853434801101685,0.8856773376464844,0.017270850017666817,0.09705184400081635,T,0.34333139657974243,-0.00019414693815633655,0.037139296531677246,0.9019257426261902,0.0005100207054056227,0.09756429493427277,0.41499873995780945,0.342372328042984,0.24262894690036774,True,True,True
valid,VbV9S4svrTg$_$7,2,2.060300827026367,2.060300827026367,T,7.285640716552734,0.09513832628726959,0.26770710945129395,0.9525598287582397,0.012438843958079815,0.03500131890177727,T,0.8252409100532532,0.00554983876645565,-0.003972086124122143,0.9885932207107544,0.006648401729762554,0.004758340772241354,0.3618917167186737,0.3348729610443115,0.30323532223701477,True,True,True
valid,VbV9S4svrTg$_$8,2,0.3508814871311188,0.3508814871311188,T,-0.266340970993042,0.20255637168884277,0.10635147243738174,0.4630013108253479,0.3521195650100708,0.18487907946109772,T,0.045780375599861145,0.03431884944438934,0.022406931966543198,0.4466109573841095,0.3347979187965393,0.21859107911586761,0.44735607504844666,0.26328614354133606,0.2893577814102173,True,True,True
valid,VinxKpWioTo$_$1,2,1.9123034477233887,1.9123034477233887,T,7.4357500076293945,0.3789088726043701,0.25535184144973755,0.9214051961898804,0.04695270583033562,0.031642068177461624,T,0.6833258867263794,0.02068314328789711,0.03483929485082626,0.924852728843689,0.027993761003017426,0.04715351387858391,0.38341590762138367,0.29209139943122864,0.3244926929473877,True,True,True
valid,VinxKpWioTo$_$0,2,0.44453513622283936,0.44453513622283936,T,1.9569933414459229,-0.016919253394007683,0.05018499121069908,0.96684730052948,0.008358911611139774,0.024793758988380432,T,0.1463274508714676,0.012163085862994194,-0.02420523762702942,0.8009350299835205,0.06657562404870987,0.13248930871486664,0.3980605900287628,0.2994062304496765,0.3025331497192383,True,True,True
valid,VinxKpWioTo$_$3,2,1.1886790990829468,1.1886790990829468,T,5.350212097167969,0.16593843698501587,0.2784464955329895,0.9233104586601257,0.0286367516964674,0.04805278033018112,T,0.3631439507007599,0.016317956149578094,0.024710513651371002,0.8984876871109009,0.040373750030994415,0.061138544231653214,0.3946589231491089,0.30857014656066895,0.29677096009254456,True,True,True
valid,VinxKpWioTo$_$5,2,1.3841288089752197,1.3841288089752197,T,5.922231674194336,0.2268504798412323,0.24939604103565216,0.9255688190460205,0.03545381873846054,0.038977399468421936,T,0.46539029479026794,0.00985712744295597,0.008818858303129673,0.9614185690879822,0.020363178104162216,0.018218286335468292,0.3903341293334961,0.30381008982658386,0.3058558404445648,True,True,True
valid,ViyQVpGW05w$_$1,1,0.0,0.15709523856639862,T,2.8360257148742676,-0.08926694840192795,-0.6520395278930664,0.7927767038345337,0.02495349571108818,0.18226976692676544,V,-0.08676868677139282,0.02322118915617466,0.10096844285726547,0.4113072454929352,0.11007477343082428,0.47861796617507935,0.5511251091957092,0.31505292654037476,0.13382193446159363,True,True,True
valid,ViyQVpGW05w$_$4,1,0.0,0.1712920367717743,T,0.8775695562362671,-0.02448175847530365,-0.09892666339874268,0.8767121434211731,0.024457838386297226,0.09883000701665878,T,-0.10560297966003418,0.046447716653347015,0.10132269561290741,0.4167879819869995,0.18331727385520935,0.3998947739601135,0.5356015563011169,0.2837733030319214,0.18062523007392883,True,True,True
valid,ViyQVpGW05w$_$6,0,-0.2880774736404419,-0.2880774736404419,T,2.8730814456939697,-0.02682606130838394,0.10540637373924255,0.9560004472732544,0.008926209062337875,0.035073332488536835,T,-0.24045419692993164,0.03302157670259476,0.09611794352531433,0.6505905985832214,0.08934561163187027,0.2600637972354889,0.47728025913238525,0.3091987669467926,0.21352095901966095,True,True,True
valid,Vuay0mVKkik$_$3,0,-0.42024052143096924,-0.42024052143096924,T,1.407779574394226,0.04498488828539848,-0.07596101611852646,0.9208844900131226,0.029426399618387222,0.04968911409378052,T,-0.20365169644355774,0.04723414033651352,0.0004181429394520819,0.8103798627853394,0.18795618414878845,0.0016638928791508079,0.47246915102005005,0.2415780872106552,0.2859528064727783,True,True,True
valid,WmQF5RmbsVQ$_$6,2,0.3315148949623108,0.3315148949623108,T,0.29651451110839844,0.08658412843942642,0.06907706707715988,0.6557506322860718,0.19148336350917816,0.15276598930358887,T,0.09984401613473892,-0.013489238917827606,0.009611230343580246,0.8121064901351929,0.10971812903881073,0.0781753659248352,0.4425334632396698,0.27617591619491577,0.28129062056541443,True,True,True
valid,Wrcf2xtqbkQ$_$9,1,0.0,0.019271012395620346,T,2.8420464992523193,-0.015400940552353859,-0.14080148935317993,0.9479021430015564,0.005136645399034023,0.04696124419569969,V,-0.006901873275637627,0.02266552299261093,-0.024331972002983093,0.12805108726024628,0.4205155372619629,0.45143333077430725,0.4675822854042053,0.2694547176361084,0.26296302676200867,True,True,True
valid,Wrcf2xtqbkQ$_$8,2,0.21874287724494934,0.21874287724494934,T,0.9448925852775574,-0.027757827192544937,0.12902621924877167,0.8576859831809998,0.025195986032485962,0.11711805313825607,T,0.10139775276184082,-0.01764605939388275,-0.025699861347675323,0.7005332112312317,0.12191246449947357,0.17755429446697235,0.4197317361831665,0.29574427008628845,0.28452402353286743,True,True,True
valid,WxajvjGKz7Y$_$0,1,0.0,0.35607269406318665,T,1.4019689559936523,-0.23771172761917114,0.14380855858325958,0.7860820889472961,0.13328464329242706,0.0806332677602768,T,0.06943763792514801,0.030801985412836075,0.004021305125206709,0.6659986972808838,0.2954317331314087,0.038569629192352295,0.46635428071022034,0.2410493642091751,0.29259634017944336,True,True,True
valid,WxajvjGKz7Y$_$3,1,0.0,-0.0054731727577745914,T,1.3835984468460083,-0.15455250442028046,0.044306788593530655,0.8743352293968201,0.09766612201929092,0.02799871936440468,T,-0.038706596940755844,0.012489184737205505,0.009400935843586922,0.6387572884559631,0.20610330998897552,0.15513935685157776,0.451175332069397,0.2536907196044922,0.29513391852378845,True,True,True
valid,WxajvjGKz7Y$_$6,2,0.4249553084373474,0.4249553084373474,T,1.388054370880127,0.12850655615329742,-0.08356058597564697,0.8674681186676025,0.08031050115823746,0.052221402525901794,T,0.09515818953514099,0.018588371574878693,0.013872090727090836,0.7456448078155518,0.14565560221672058,0.10869955271482468,0.4201498031616211,0.2773219645023346,0.3025282323360443,True,True,True
valid,XIGpuL-Kkyk$_$12,2,0.329987496137619,0.329987496137619,T,0.6112010478973389,0.22310024499893188,-0.13844770193099976,0.628323495388031,0.2293502688407898,0.1423262357711792,T,0.1166064664721489,0.029788199812173843,-0.05094406008720398,0.5908949971199036,0.15094958245754242,0.2581554055213928,0.442720502614975,0.25712472200393677,0.30015480518341064,True,True,True
valid,XIGpuL-Kkyk$_$0,0,-0.5229931473731995,-0.5229931473731995,T,2.5559191703796387,-0.018098797649145126,0.0,0.9929686188697815,0.00703134061768651,0.0,T,-0.2518404722213745,0.06071833521127701,0.0,0.8057379126548767,0.19426211714744568,0.0,0.6658731698989868,0.3341268002986908,0.0,True,True,False
valid,XIGpuL-Kkyk$_$4,2,1.4187357425689697,1.4187357425689697,T,6.18882942199707,0.3119320869445801,0.6772646307945251,0.8621909618377686,0.04345652833580971,0.09435249119997025,T,0.4345981776714325,0.0038949386216700077,0.06032928451895714,0.8712483644485474,0.00780826760455966,0.12094341963529587,0.4365197718143463,0.32769128680229187,0.2357889860868454,True,True,True
valid,XIGpuL-Kkyk$_$7,1,0.0,0.1320800483226776,T,2.9529647827148438,-0.14943775534629822,0.0,0.9518316388130188,0.048168398439884186,0.0,A,0.005688990466296673,0.02337408810853958,0.0,0.1957463026046753,0.8042536377906799,0.0,0.6611525416374207,0.33884745836257935,0.0,True,True,False
valid,XaVYxIW0FDg$_$2,2,0.36584213376045227,0.36584213376045227,T,1.3784586191177368,0.1996884047985077,0.32994765043258667,0.7224267721176147,0.10465329885482788,0.17291995882987976,T,0.08235004544258118,-0.00800796877592802,0.033223167061805725,0.6663639545440674,0.06479925662279129,0.2688367962837219,0.4522976875305176,0.287116140127182,0.2605862021446228,True,True,True
valid,XyP8bVmGX6M$_$4,2,1.4665993452072144,1.4665993452072144,T,7.081944942474365,0.2868865728378296,0.9151249527931213,0.8548988699913025,0.03463158756494522,0.11046954989433289,T,0.4337484836578369,0.03471723943948746,0.051111914217472076,0.8348097801208496,0.06681819260120392,0.09837204962968826,0.5269500017166138,0.4058462381362915,0.06720376759767532,True,True,True
valid,XzVapdEr_GY$_$3,2,1.0435978174209595,1.0435978174209595,T,4.550434589385986,0.08912257850170135,0.11139117181301117,0.9577949643135071,0.018758902326226234,0.023446092382073402,T,0.397475004196167,-0.024658747017383575,-0.024794472381472588,0.8893486857414246,0.0551738440990448,0.055477529764175415,0.38412830233573914,0.3057606816291809,0.31011107563972473,True,True,True
valid,XzVapdEr_GY$_$4,2,1.2872065305709839,1.2872065305709839,T,6.347202301025391,0.01897163689136505,0.13831199705600739,0.9758192300796509,0.0029167006723582745,0.02126409485936165,T,0.4902571439743042,-0.026303276419639587,-0.020191116258502007,0.913378119468689,0.04900456219911575,0.03761724755167961,0.36564311385154724,0.32330504059791565,0.31105178594589233,True,True,True
valid,Y7h-S3cJ52o$_$0,2,0.5231407284736633,0.5231407284736633,T,1.063642978668213,0.01496097631752491,0.03459712862968445,0.9554814100265503,0.013439598493278027,0.03107895515859127,T,0.15857252478599548,0.02094140276312828,-0.01832526922225952,0.8015222549438477,0.10585062205791473,0.09262708574533463,0.4179401397705078,0.28713634610176086,0.29492348432540894,True,True,True
valid,Y7qkyMyanjU$_$2,1,0.0,0.15630708634853363,T,2.4582359790802,-0.06702430546283722,0.0,0.973458468914032,0.026541544124484062,0.0,A,0.010343058034777641,0.02681444212794304,0.0,0.27835723757743835,0.7216428518295288,0.0,0.6436404585838318,0.3563595116138458,0.0,True,True,False
valid,Y7qkyMyanjU$_$4,1,0.0,0.2196224331855774,T,1.0610096454620361,-0.05572992563247681,0.0,0.9500958919525146,0.04990414157509804,0.0,T,0.044035881757736206,0.014310703612864017,0.0,0.7547293901443481,0.24527062475681305,0.0,0.627156138420105,0.372843861579895,0.0,True,True,False
valid,YbuG8xyUO-o$_$3,1,0.0,0.08852553367614746,T,2.014906883239746,-0.10921407490968704,0.041169002652168274,0.9305483102798462,0.050438545644283295,0.019013158977031708,A,-0.00796531978994608,0.013051332905888557,0.009438982233405113,0.26153844594955444,0.4285358786582947,0.3099256455898285,0.45234349370002747,0.26124218106269836,0.2864142954349518,True,True,True
valid,YbuG8xyUO-o$_$2,1,0.0,-0.01797262579202652,T,3.1628189086914062,-0.06045009195804596,0.01832299306988716,0.9756993055343628,0.01864827238023281,0.005652467720210552,T,-0.04971536993980408,0.023335648700594902,0.005396692082285881,0.6337389349937439,0.29746752977371216,0.06879349052906036,0.4715811014175415,0.24446603655815125,0.283952921628952,True,True,True
valid,Z7L3V5bwzI0$_$2,2,1.0602947473526,1.0602947473526,T,2.730006456375122,0.524604082107544,0.3756546974182129,0.7520129680633545,0.1445084661245346,0.1034785807132721,T,0.25237444043159485,0.042143870145082474,0.059849418699741364,0.712182343006134,0.11892694234848022,0.16889071464538574,0.4682529866695404,0.250119149684906,0.281627893447876,True,True,True
valid,ZaoFHcbRM9g$_$3,2,1.2849146127700806,1.2849146127700806,T,4.804941177368164,0.21830230951309204,0.4810502529144287,0.8729442358016968,0.039660368114709854,0.08739545941352844,T,0.3603988289833069,0.018806107342243195,0.0636218786239624,0.8138595819473267,0.04246831312775612,0.1436721533536911,0.43102821707725525,0.31038519740104675,0.258586585521698,True,True,True
valid,ZaoFHcbRM9g$_$2,1,0.0,0.2022843062877655,T,0.9348448514938354,-0.19974809885025024,0.02435789443552494,0.8066302537918091,0.17235250771045685,0.02101719193160534,A,-0.008258897811174393,0.058591119945049286,0.002206264529377222,0.11959660798311234,0.8484545350074768,0.03194878622889519,0.45397740602493286,0.24687840044498444,0.2991442084312439,True,True,True
valid,ZaoFHcbRM9g$_$5,1,0.0,0.09774331748485565,T,0.9021234512329102,0.004060693085193634,-0.08189283311367035,0.9130092859268188,0.0041096932254731655,0.08288102596998215,T,-0.08103833347558975,0.06318724155426025,0.035451650619506836,0.4510217607021332,0.35167086124420166,0.19730743765830994,0.4932383596897125,0.2495485246181488,0.25721314549446106,True,True,True
valid,ZaoFHcbRM9g$_$9,0,-0.536443293094635,-0.536443293094635,T,3.2049520015716553,0.04353613406419754,0.14408941566944122,0.944695234298706,0.012832759879529476,0.042471956461668015,T,-0.2753738462924957,0.08438573777675629,-0.004761675372719765,0.755439817905426,0.23149745166301727,0.013062819838523865,0.4578508734703064,0.21778714656829834,0.3243618905544281,True,True,True
valid,ZaoFHcbRM9g$_$8,0,-1.4054988622665405,-1.4054988622665405,T,4.731301307678223,0.009593167342245579,0.19384978711605072,0.9587734341621399,0.0019440051401033998,0.03928264230489731,T,-0.5441032648086548,0.039859745651483536,-0.01889479160308838,0.9025399088859558,0.06611798703670502,0.0313420370221138,0.4237746596336365,0.26191896200180054,0.314306378364563,True,True,True
valid,Zvisaa77Cng$_$1,2,0.21256063878536224,0.21256063878536224,V,0.026063919067382812,0.12801013886928558,0.3811359405517578,0.048698488622903824,0.239177405834198,0.7121241092681885,A,0.01270370464771986,0.038629595190286636,0.004647083580493927,0.2269313633441925,0.6900559067726135,0.08301271498203278,0.458927720785141,0.28689560294151306,0.25417667627334595,True,True,True
valid,Zvisaa77Cng$_$5,2,0.6904687881469727,0.6904687881469727,T,3.5660786628723145,0.04803567752242088,0.33373892307281494,0.9032956957817078,0.012167544104158878,0.08453681319952011,T,0.19772398471832275,0.02255133166909218,-0.0009129467653110623,0.8939171433448792,0.1019553691148758,0.004127464722841978,0.41044849157333374,0.311926007270813,0.27762556076049805,True,True,True
valid,_7HVhnSYX1Y$_$26,2,0.2296033799648285,0.2296033799648285,T,0.06765866279602051,-0.0312776118516922,0.020652668550610542,0.5657601952552795,0.2615426778793335,0.17269714176654816,T,0.052133262157440186,0.0038638217374682426,0.005695243366062641,0.8450525999069214,0.06263050436973572,0.0923168808221817,0.43086570501327515,0.28516441583633423,0.283969908952713,True,True,True
valid,_7HVhnSYX1Y$_$12,2,0.39272868633270264,0.39272868633270264,T,1.3777813911437988,0.08454377204179764,-0.0013386423233896494,0.9413236379623413,0.057761743664741516,0.0009145832154899836,T,0.10017210245132446,0.01299997791647911,0.003500978462398052,0.8585709929466248,0.11142227798700333,0.030006742104887962,0.4167171120643616,0.28199055790901184,0.3012923002243042,True,True,True
valid,_7HVhnSYX1Y$_$14,1,0.0,0.11052297055721283,T,1.3452426195144653,-0.00948016345500946,0.07793344557285309,0.9389849901199341,0.006617193575948477,0.05439786985516548,A,-0.0032448144629597664,0.017167169600725174,0.007943235337734222,0.11443447321653366,0.6054324507713318,0.28013309836387634,0.43589580059051514,0.2773357629776001,0.28676843643188477,True,True,True
valid,_7HVhnSYX1Y$_$19,1,0.0,-0.35003209114074707,T,1.0369842052459717,0.030895214527845383,-0.08119693398475647,0.9024502038955688,0.02688699960708618,0.07066278159618378,T,-0.12500950694084167,0.004731341265141964,-0.011925104074180126,0.882424533367157,0.033397872000932693,0.08417762815952301,0.45553308725357056,0.2754652202129364,0.26900169253349304,True,True,True
valid,_7HVhnSYX1Y$_$31,2,0.698715329170227,0.698715329170227,T,3.0766561031341553,0.0005840340163558722,0.11597809940576553,0.9634969830513,0.00018289824947714806,0.03632013127207756,T,0.17758864164352417,0.006187534891068935,0.03849077224731445,0.7989881038665771,0.02783830463886261,0.17317362129688263,0.3943042457103729,0.309236079454422,0.2964596450328827,True,True,True
valid,_7HVhnSYX1Y$_$3,2,0.36667150259017944,0.36667150259017944,T,0.7034549117088318,-0.024614090099930763,0.03196766972541809,0.9255538582801819,0.03238539770245552,0.042060691863298416,T,0.1162174791097641,-0.00015373015776276588,-0.00821787491440773,0.9328062534332275,0.001233897521160543,0.06595983356237411,0.4210696816444397,0.2900036871433258,0.2889266014099121,True,True,True
valid,_BvNNdEkhZA$_$14,1,0.0,-0.25763025879859924,T,0.9298738837242126,0.018846545368433,0.003206007182598114,0.976833701133728,0.019798319786787033,0.003367914818227291,T,-0.0549430251121521,-0.016155783087015152,-0.029982078820466995,0.5435550808906555,0.1598302572965622,0.29661473631858826,0.4266342222690582,0.2807948589324951,0.29257088899612427,True,True,True
valid,_BvNNdEkhZA$_$19,2,0.3150169849395752,0.3150169849395752,A,-0.06257104873657227,0.20350392162799835,-0.10783971101045609,0.1673404574394226,0.544252336025238,0.2884072959423065,T,0.08359856903553009,0.038954563438892365,-0.03215105086565018,0.5403769016265869,0.2518003284931183,0.2078227698802948,0.4500230848789215,0.25261056423187256,0.29736635088920593,True,True,True
valid,_BvNNdEkhZA$_$7,2,0.7835159301757812,0.7835159301757812,T,3.8425681591033936,0.21004000306129456,-0.09586922824382782,0.9262599349021912,0.05063062906265259,0.023109499365091324,T,0.213555246591568,0.047814320772886276,-0.008995919488370419,0.7898761630058289,0.17685069143772125,0.033273182809352875,0.39446568489074707,0.28032392263412476,0.3252103924751282,True,True,True
valid,_BvNNdEkhZA$_$6,2,0.2992822527885437,0.2992822527885437,T,1.6459882259368896,0.18111278116703033,-0.09417830407619476,0.8567147254943848,0.09426676481962204,0.04901853948831558,T,0.08783558011054993,0.021683694794774055,-0.024417666718363762,0.6557980179786682,0.1618947982788086,0.1823071837425232,0.41684338450431824,0.2716003358364105,0.31155627965927124,True,True,True
valid,_BvNNdEkhZA$_$9,2,0.05798790603876114,0.05798790603876114,A,-0.07931697368621826,0.1086539626121521,-0.007267812266945839,0.4062562882900238,0.5565184354782104,0.037225253880023956,V,0.012944890186190605,0.024059521034359932,-0.03266478702425957,0.1858050525188446,0.34533941745758057,0.46885547041893005,0.4416232407093048,0.26406633853912354,0.29431042075157166,True,True,True
valid,_aZDaIfGfPo$_$1,2,0.670535683631897,0.670535683631897,T,1.5516114234924316,0.2784309685230255,0.26921790838241577,0.7391229271888733,0.13263289630413055,0.12824417650699615,T,0.12443934381008148,0.04875054955482483,0.039167653769254684,0.5859897136688232,0.2295682430267334,0.18444201350212097,0.4524078667163849,0.2726915776729584,0.2749006152153015,True,True,True
valid,_aZDaIfGfPo$_$0,2,0.5811240077018738,0.5811240077018738,V,0.44001948833465576,0.25765496492385864,0.6423319578170776,0.32837119698524475,0.1922789067029953,0.47934994101524353,V,0.02756107784807682,0.05079107731580734,0.10284261405467987,0.15210747718811035,0.28031206130981445,0.5675804615020752,0.5147587060928345,0.30342358350753784,0.18181774020195007,True,True,True
valid,_gr7o5ynhnw$_$13,2,0.3611087501049042,0.3611087501049042,T,1.6479747295379639,0.028880300000309944,-0.008440546691417694,0.9778550267219543,0.01713663712143898,0.005008347798138857,T,0.15844318270683289,-0.032468341290950775,-0.02001088671386242,0.7511917352676392,0.1539350003004074,0.09487320482730865,0.4121524691581726,0.28948959708213806,0.2983579635620117,True,True,True
valid,_gr7o5ynhnw$_$12,2,0.4045344293117523,0.4045344293117523,T,2.8148889541625977,0.0378270149230957,0.12342043966054916,0.9458198547363281,0.012710107490420341,0.04147002100944519,T,0.16264581680297852,-0.023717980831861496,-0.018248802050948143,0.7948964238166809,0.11591652035713196,0.08918709307909012,0.40824785828590393,0.2984560430049896,0.2932961583137512,True,True,True
valid,_gr7o5ynhnw$_$15,2,1.5110167264938354,1.5110167264938354,T,6.967640399932861,0.08956415951251984,0.28090429306030273,0.9495144486427307,0.012205345556139946,0.03828020021319389,T,0.586995542049408,-0.02875557914376259,-0.019017430022358894,0.924739420413971,0.045300886034965515,0.029959626495838165,0.37138351798057556,0.32714182138442993,0.3014746308326721,True,True,True
valid,_gzYkdjNvPc$_$12,2,0.5407048463821411,0.5407048463821411,T,2.9220025539398193,-0.028039488941431046,-0.2912423610687256,0.9014952778816223,0.008650734089314938,0.08985400199890137,T,0.2249842882156372,-0.01828889362514019,-0.039462000131607056,0.7957421541213989,0.06468559801578522,0.13957230746746063,0.38860195875167847,0.3003707230091095,0.3110273480415344,True,True,True
valid,_gzYkdjNvPc$_$17,0,-1.4627768993377686,-1.4627768993377686,T,6.490333080291748,0.010045955888926983,-0.12607839703559875,0.979457437992096,0.001516037154942751,0.019026514142751694,T,-0.5809354186058044,0.03514040634036064,-0.002093785209581256,0.939767062664032,0.05684589967131615,0.003387072356417775,0.4167483448982239,0.27675512433052063,0.3064965605735779,True,True,True
valid,_gzYkdjNvPc$_$1,0,-0.2015683948993683,-0.2015683948993683,T,-0.3263590335845947,0.036809176206588745,-0.07704508304595947,0.7413656711578369,0.08361668139696121,0.17501762509346008,T,-0.13798196613788605,0.06282421946525574,-0.007125174626708031,0.6635938286781311,0.3021392226219177,0.03426695615053177,0.47517311573028564,0.23392827808856964,0.2908986508846283,True,True,True
valid,_gzYkdjNvPc$_$3,2,0.6356151103973389,0.6356151103973389,T,1.5079851150512695,0.18047359585762024,-0.2520046532154083,0.7771263122558594,0.09300541877746582,0.129868283867836,T,0.20092128217220306,0.022517427802085876,-0.023300589993596077,0.8143059611320496,0.09126000106334686,0.09443404525518417,0.41899019479751587,0.2731770873069763,0.3078327476978302,True,True,True
valid,_gzYkdjNvPc$_$2,0,-0.29617077112197876,-0.29617077112197876,T,4.478535175323486,-0.016022570431232452,0.042253583669662476,0.9871548414230347,0.0035316809080541134,0.009313497692346573,T,-0.28378716111183167,0.06930124759674072,0.1004476472735405,0.625721275806427,0.15280206501483917,0.22147664427757263,0.5234140157699585,0.3503061830997467,0.1262797862291336,True,True,True
valid,_gzYkdjNvPc$_$5,2,0.19090332090854645,0.19090332090854645,T,-0.2972681522369385,0.1761881709098816,-0.2051815390586853,0.4380365014076233,0.2596203088760376,0.3023431897163391,T,0.04475198686122894,0.02830704301595688,-0.024330567568540573,0.4595150649547577,0.29065778851509094,0.24982717633247375,0.4431966245174408,0.2587786316871643,0.2980248034000397,True,True,True
valid,_gzYkdjNvPc$_$4,1,0.0,0.13148264586925507,T,2.223459482192993,-0.28973886370658875,0.05986637994647026,0.864128828048706,0.11260457336902618,0.023266565054655075,A,0.004580084700137377,0.03176017850637436,-0.007476710714399815,0.10452763736248016,0.7248373627662659,0.17063502967357635,0.48322629928588867,0.23279446363449097,0.283979207277298,True,True,True
valid,_gzYkdjNvPc$_$6,0,-0.423824667930603,-0.423824667930603,T,2.4279487133026123,0.0172875989228487,-0.15205341577529907,0.934800922870636,0.006656015291810036,0.05854311212897301,T,-0.18598154187202454,0.042681142687797546,-0.013917848467826843,0.766679584980011,0.17594628036022186,0.05737413465976715,0.43828245997428894,0.25707560777664185,0.3046419024467468,True,True,True
valid,_gzYkdjNvPc$_$9,1,0.0,-0.2568405270576477,T,1.5880471467971802,0.02314344048500061,0.07969166338443756,0.9391825795173645,0.013687198981642723,0.04713022708892822,T,-0.05610386282205582,-0.006961731240153313,-0.03775009885430336,0.5564992427825928,0.06905403733253479,0.3744466304779053,0.44913408160209656,0.27077317237854004,0.280092716217041,True,True,True
valid,a-WihYDk6vc$_$8,2,0.6250141859054565,0.6250141859054565,T,2.5564587116241455,0.41266295313835144,0.1691671758890152,0.8146027326583862,0.1314929723739624,0.05390426889061928,T,0.09227339178323746,0.05943584069609642,0.04473201930522919,0.4697251319885254,0.3025629222393036,0.22771194577217102,0.4442501664161682,0.24561186134815216,0.31013795733451843,True,True,True
valid,a-WihYDk6vc$_$0,2,0.7419922351837158,0.7419922351837158,T,4.362888336181641,0.3777189254760742,0.07831646502017975,0.9053656458854675,0.07838241755962372,0.016251858323812485,T,0.19213655591011047,0.02688852697610855,0.018550481647253036,0.8087387084960938,0.11317884176969528,0.07808244973421097,0.40769368410110474,0.2628394067287445,0.32946696877479553,True,True,True
valid,aFhc2ddipoM$_$14,2,1.1370587348937988,1.1370587348937988,T,5.304378509521484,0.18182960152626038,0.19949328899383545,0.9329330325126648,0.03198015317320824,0.03508684039115906,T,0.40135738253593445,0.0031912275590002537,-0.02062642201781273,0.9439815282821655,0.007505679503083229,0.0485127754509449,0.38953879475593567,0.2993607819080353,0.31110045313835144,True,True,True
valid,aK5tRCXjUvU$_$0,2,0.329582154750824,0.329582154750824,T,-1.0008418560028076,0.4345722198486328,0.35952112078666687,0.5575922131538391,0.2421102523803711,0.200297549366951,T,0.056640252470970154,0.01848764158785343,0.02018595114350319,0.594249963760376,0.19396595656871796,0.21178403496742249,0.5094128847122192,0.23015494644641876,0.2604321837425232,True,True,True
valid,b-FX9NOVQOM$_$1,1,0.0,-0.0813460424542427,T,0.6755784749984741,0.03173333406448364,0.03643631935119629,0.9083430767059326,0.04266677424311638,0.04899013414978981,T,-0.11379276216030121,0.05561866983771324,0.016060013324022293,0.613532543182373,0.29987725615501404,0.0865902230143547,0.4740006625652313,0.23919035494327545,0.28680896759033203,True,True,True
